polygon_id,longitude,latitude,phase_angle,incidence_angle,emission_angle,pixel_x,pixel_y,brightness_temperature,local_solar_time,local_solar_time_normal_vector
39746,30.964,-2.128,11.978,36.202,32.363,170,117,328.29,13.577,13.093
39747,31.051,-2.829,11.982,26.155,21.362,170,118,331.12,13.582,13.147
39748,30.574,-3.233,12.023,26.5,21.606,170,119,333.65,13.551,13.161
39749,31.052,-3.96,12.001,15.326,7.102,170,120,335.66,13.582,13.24
39750,30.593,-4.401,12.043,10.661,4.378,170,121,337.73,13.552,13.047
39751,30.684,-5.199,12.052,9.23,3.932,170,122,338.87,13.558,13.083
39752,31.226,-5.543,12.02,10.942,4.644,171,122,338.23,13.594,13.192
39753,30.945,-6.365,12.057,17.811,16.375,170,123,337.12,13.575,13.279
39754,31.505,-6.696,12.024,7.86,12.232,171,124,338.13,13.613,12.742
39755,31.608,-7.454,12.034,20.504,23.774,171,125,338.77,13.619,12.818
39756,31.162,-7.896,12.076,17.252,16.98,170,126,337.22,13.59,13.179
39757,31.659,-8.606,12.057,20.07,20.181,171,127,337.42,13.623,13.211
39758,31.247,-9.069,12.096,19.761,19.436,170,127,337.4,13.595,13.252
39759,31.758,-9.785,12.077,16.574,15.842,171,128,340.05,13.629,13.21
39760,31.342,-10.251,12.117,21.318,25.427,170,129,340.12,13.602,12.722
39761,31.897,-10.885,12.094,40.899,43.992,171,130,343.13,13.639,12.938
39762,31.531,-11.327,12.13,31.171,30.032,171,131,337.89,13.614,13.72
39763,32.129,-11.951,12.105,30.114,28.954,171,131,337.89,13.654,13.693
39764,31.757,-12.456,12.142,31.022,30.576,171,132,337.19,13.629,13.616
39765,32.236,-13.084,12.126,31.594,31.218,171,133,336.55,13.661,13.631
39766,31.741,-13.608,12.171,30.805,29.562,171,134,337.81,13.628,13.746
39767,32.178,-14.222,12.158,40.696,39.949,171,134,337.81,13.658,14.066
39768,31.775,-14.753,12.197,38.232,35.673,171,135,337.83,13.631,14.3
39769,32.331,-15.374,12.177,31.339,28.189,171,136,338.71,13.668,14.045
39770,31.964,-15.95,12.214,30.728,26.653,171,137,341.74,13.643,14.123
39771,32.45,-16.608,12.199,24.801,19.685,171,138,342.53,13.676,13.908
39772,31.994,-17.214,12.242,24.936,18.848,171,138,342.53,13.645,13.98
39773,32.463,-17.882,12.229,26.879,21.336,171,139,343.51,13.676,14.057
39774,32.098,-18.484,12.266,26.956,19.883,171,140,347.15,13.652,14.161
39775,32.614,-19.133,12.25,37.116,32.21,171,141,344.32,13.687,14.598
39776,32.343,-19.705,12.281,51.01,38.741,171,142,325.67,13.669,15.647
39777,32.739,-20.334,12.272,73.819,65.328,171,142,325.67,13.695,17.532
39778,32.441,-20.92,12.305,76.936,66.658,171,143,318.78,13.675,17.706
39779,32.598,-21.587,12.312,83.62,74.411,171,144,316.4,13.686,18.233
39780,32.17,-22.143,12.352,78.574,72.608,171,145,325.59,13.657,17.936
39781,32.395,-22.79,12.354,63.111,54.112,171,145,325.59,13.672,16.745
39782,32.032,-23.251,12.387,64.127,63.113,170,146,330.29,13.648,15.935
39783,32.463,-23.946,12.379,43.034,38.122,171,147,341.0,13.676,14.997
39784,32.023,-24.39,12.415,45.128,46.189,170,147,337.48,13.647,13.953
39785,32.106,-25.21,12.431,31.81,30.946,170,148,338.74,13.653,13.833
39786,32.631,-25.604,12.411,41.76,39.496,171,149,340.42,13.688,14.549
39787,32.728,-26.428,12.425,48.368,47.342,171,149,340.42,13.694,14.704
39788,32.346,-26.897,12.458,47.879,41.988,170,150,346.84,13.669,15.449
39789,32.874,-27.676,12.449,35.27,23.908,171,151,352.69,13.704,14.832
39790,32.511,-28.144,12.482,39.91,27.801,170,152,342.18,13.68,15.09
39791,32.943,-28.918,12.479,46.555,37.558,171,153,331.47,13.709,15.578
39792,32.457,-29.412,12.518,41.108,41.79,170,153,336.16,13.676,13.965
39793,32.795,-30.17,12.518,53.487,55.101,170,154,332.5,13.699,14.281
39794,32.295,-30.635,12.556,52.748,53.676,170,154,332.5,13.665,14.491
39795,32.782,-31.394,12.548,40.219,40.189,170,155,337.87,13.698,14.104
39796,32.398,-31.891,12.58,42.495,44.469,170,156,340.15,13.672,13.713
39797,32.693,-32.723,12.586,32.247,33.644,170,156,340.15,13.692,13.543
39798,33.348,-33.053,12.562,24.37,29.306,171,157,345.5,13.736,12.798
39799,33.294,-33.956,12.588,24.734,29.708,170,158,341.45,13.732,12.801
39800,33.914,-34.297,12.567,27.497,31.085,171,158,343.0,13.773,13.068
39801,34.093,-35.151,12.581,24.872,28.496,171,159,341.2,13.785,13.043
39802,33.695,-35.67,12.614,33.265,41.231,171,160,338.32,13.759,11.967
39803,34.048,-36.435,12.617,40.445,47.81,171,161,335.64,13.782,11.948
39804,33.564,-36.949,12.652,39.482,46.464,170,161,333.52,13.75,12.131
39805,33.957,-37.701,12.652,44.44,51.082,171,162,334.94,13.776,12.147
39806,33.617,-38.249,12.681,36.653,39.927,170,162,338.68,13.753,13.307
39807,34.037,-38.995,12.681,45.088,48.185,171,163,336.17,13.781,13.56
39808,33.56,-39.537,12.715,47.374,52.197,170,163,336.88,13.75,12.944
39809,33.211,39.367,11.672,41.459,38.329,170,74,327.69,13.726,13.488
39810,33.609,38.756,11.653,40.102,35.979,171,75,326.93,13.753,13.674
39811,33.061,37.939,11.678,44.054,39.874,170,75,326.95,13.716,13.784
39812,33.472,37.322,11.658,46.505,43.834,171,76,324.55,13.744,13.439
39813,32.892,36.493,11.685,47.295,44.566,170,77,324.35,13.705,13.459
39814,33.268,35.882,11.666,44.694,40.584,171,77,325.01,13.73,13.763
39815,32.663,35.056,11.695,38.54,34.369,170,78,329.02,13.69,13.609
39816,33.064,34.446,11.676,41.344,38.826,170,79,329.07,13.717,13.286
39817,32.533,33.606,11.703,39.824,37.311,170,79,329.07,13.681,13.255
39818,33.0,32.995,11.68,37.284,32.807,170,80,331.08,13.712,13.621
39819,32.526,32.151,11.705,38.797,34.303,170,81,331.2,13.681,13.654
39820,32.989,31.545,11.683,40.168,36.713,171,81,329.94,13.712,13.453
39821,32.524,30.698,11.707,41.035,37.534,170,82,329.36,13.681,13.471
39822,33.002,30.092,11.683,40.276,36.202,171,83,332.84,13.713,13.579
39823,32.531,29.241,11.709,37.807,33.667,170,84,330.68,13.681,13.529
39824,32.989,28.637,11.687,36.33,30.82,171,84,332.28,13.712,13.754
39825,32.474,27.782,11.716,35.844,30.261,170,85,332.47,13.677,13.744
39826,32.91,27.18,11.695,40.426,37.961,171,86,333.76,13.706,13.177
39827,32.311,26.322,11.728,37.006,34.582,170,87,331.07,13.666,13.126
39828,32.689,25.731,11.71,34.755,31.15,171,87,333.82,13.692,13.33
39829,32.096,24.865,11.744,33.675,30.016,170,88,334.62,13.652,13.314
39830,32.542,24.275,11.723,33.543,29.758,170,89,333.55,13.682,13.329
39831,32.005,23.398,11.755,33.143,29.305,170,90,334.54,13.646,13.324
39832,32.455,22.815,11.734,30.422,23.553,170,90,334.54,13.676,13.742
39833,32.03,21.938,11.761,40.314,34.31,170,91,332.74,13.648,13.911
39834,32.593,21.383,11.731,45.15,43.112,171,92,329.4,13.685,13.026
39835,32.209,20.525,11.755,40.067,38.042,170,92,328.74,13.659,12.989
39836,32.709,20.001,11.729,40.385,38.485,171,93,336.22,13.693,12.953
39837,32.643,19.119,11.738,6.447,6.703,171,94,342.37,13.689,12.818
39838,32.051,18.709,11.775,26.189,16.786,170,94,339.51,13.649,13.873
39839,32.407,17.729,11.763,29.525,21.091,171,96,337.02,13.673,13.895
39840,31.866,17.257,11.796,36.936,28.048,170,96,335.01,13.637,14.291
39841,31.81,16.34,11.802,61.197,55.562,170,97,323.61,13.633,14.534
39842,32.289,15.892,11.777,60.041,53.65,170,97,323.61,13.665,14.741
39843,32.196,15.049,11.784,57.095,50.361,170,98,326.83,13.659,14.694
39844,31.628,14.652,11.817,54.208,47.715,170,98,326.83,13.621,14.477
39845,32.04,13.795,11.796,59.073,53.07,170,99,329.11,13.648,14.529
39846,31.533,13.369,11.827,46.946,42.169,170,100,324.7,13.614,13.707
39847,32.006,12.538,11.802,53.508,49.301,170,100,324.7,13.646,13.685
39848,31.49,12.106,11.835,52.104,48.049,170,101,320.65,13.612,13.594
39849,31.975,11.331,11.808,54.694,50.824,171,101,325.7,13.644,13.575
39850,31.475,10.943,11.839,62.769,58.006,170,102,319.83,13.611,14.162
39851,31.489,10.172,11.841,50.077,44.034,170,103,320.88,13.612,14.119
39852,31.997,9.772,11.812,51.47,46.426,171,103,318.85,13.646,13.861
39853,31.532,8.963,11.845,50.436,45.242,170,104,319.58,13.614,13.863
39854,32.039,8.582,11.816,50.455,45.259,171,104,320.47,13.648,13.86
39855,31.604,7.778,11.847,49.106,43.718,170,105,318.58,13.619,13.863
39856,32.127,7.389,11.817,47.895,41.4,171,106,318.12,13.654,14.129
39857,32.144,6.65,11.82,59.618,54.409,171,106,318.12,13.655,14.135
39858,31.638,6.272,11.854,50.192,45.967,171,107,316.4,13.621,13.513
39859,32.096,5.568,11.829,47.25,42.692,171,108,316.86,13.652,13.543
39860,31.606,5.158,11.864,50.03,45.143,171,108,316.86,13.619,13.696
39861,31.655,4.422,11.866,47.675,42.481,171,109,321.49,13.623,13.715
39862,32.192,4.088,11.833,47.364,41.894,171,109,321.49,13.658,13.781
39863,32.237,3.358,11.836,47.107,41.562,172,110,320.92,13.661,13.783
39864,31.746,2.959,11.872,47.238,41.652,171,111,319.12,13.629,13.79
39865,32.21,2.356,11.845,60.689,56.495,172,111,321.46,13.66,13.649
39866,31.728,1.985,11.88,48.419,45.572,171,112,318.03,13.627,12.979
39867,32.218,1.427,11.85,46.972,43.953,172,113,329.68,13.66,13.014
39868,31.762,1.009,11.886,49.352,46.031,171,113,320.48,13.63,13.115
39869,32.228,0.453,11.858,45.496,41.7,172,114,327.91,13.661,13.21
39870,31.73,0.054,11.896,52.71,48.117,171,114,326.36,13.627,13.563
39871,32.182,-0.529,11.871,42.401,36.289,172,115,321.45,13.658,13.739
39872,31.721,-0.964,11.908,34.916,29.391,171,116,329.36,13.627,13.428
39873,31.818,-1.672,11.911,38.336,33.377,171,117,326.21,13.634,13.364
39874,32.358,-1.863,11.873,46.204,46.049,172,117,326.28,13.669,12.1
39875,32.427,-2.535,11.878,14.492,10.796,172,118,335.52,13.674,12.941
39876,31.971,-3.045,11.919,27.773,21.447,172,119,337.58,13.644,13.387
39877,32.426,-3.683,11.897,21.962,12.726,172,120,335.57,13.674,13.556
39878,31.984,-4.193,11.938,16.863,7.388,172,120,335.57,13.644,13.369
39879,32.507,-4.853,11.914,16.782,7.285,173,121,338.06,13.679,13.586
39880,32.128,-5.365,11.951,17.625,6.971,172,122,336.55,13.654,13.649
39881,32.734,-6.003,11.922,22.658,16.043,173,123,337.95,13.694,13.848
39882,32.389,-6.513,11.958,24.489,13.919,172,124,341.04,13.672,14.111
39883,32.928,-7.146,11.934,28.901,20.856,173,125,338.77,13.707,14.31
39884,32.501,-7.655,11.976,28.811,25.207,172,125,341.23,13.679,13.922
39885,32.982,-8.296,11.957,20.841,15.159,173,126,338.54,13.711,13.705
39886,32.586,-8.805,11.997,21.742,20.205,172,127,338.09,13.685,13.427
39887,33.074,-9.456,11.979,22.846,21.476,173,128,338.58,13.717,13.451
39888,32.659,-9.974,12.02,21.889,17.1,172,129,342.82,13.689,13.709
39889,33.182,-10.618,11.999,25.217,21.332,173,130,335.92,13.724,13.803
39890,32.838,-11.063,12.034,40.576,44.826,172,130,338.35,13.701,12.543
39891,33.004,-11.751,12.041,26.296,31.881,173,131,336.64,13.713,12.404
39892,33.482,-12.06,12.016,21.526,29.872,173,132,335.36,13.744,11.965
39893,33.518,-12.753,12.032,39.907,45.602,173,133,336.1,13.747,12.074
39894,33.067,-13.202,12.074,28.227,29.903,173,133,336.1,13.717,13.193
39895,33.49,-13.807,12.062,36.92,38.354,173,134,336.59,13.745,13.419
39896,33.098,-14.304,12.101,37.492,39.191,172,135,339.06,13.719,13.372
39897,33.641,-14.92,12.082,25.659,27.958,173,135,339.44,13.755,13.07
39898,33.279,-15.459,12.118,25.456,27.691,172,136,340.86,13.731,13.084
39899,33.751,-16.125,12.105,16.161,19.352,173,137,342.48,13.762,12.886
39900,33.291,-16.698,12.148,14.869,16.362,172,138,342.07,13.732,13.034
39901,33.75,-17.373,12.136,22.001,23.139,173,139,341.49,13.762,13.202
39902,33.381,-17.951,12.174,20.145,19.099,172,139,343.14,13.738,13.386
39903,33.897,-18.603,12.158,31.54,30.937,173,140,342.03,13.772,13.727
39904,33.496,-19.185,12.198,30.366,28.565,172,141,344.42,13.745,13.861
39905,33.895,-19.825,12.19,30.557,28.812,173,142,340.41,13.772,13.867
39906,33.41,-20.405,12.234,31.866,31.881,172,142,339.19,13.74,13.654
39907,33.655,-21.018,12.235,38.573,38.609,172,143,338.6,13.756,13.901
39908,33.142,-21.615,12.281,36.641,32.513,172,144,340.37,13.722,14.495
39909,33.531,-22.231,12.274,39.054,35.147,172,145,337.69,13.748,14.614
39910,33.217,-22.85,12.308,40.248,37.588,172,145,337.69,13.727,14.507
39911,33.706,-23.467,12.295,31.18,28.135,172,146,340.19,13.759,14.083
39912,33.318,-24.101,12.334,33.001,32.326,172,147,338.75,13.734,13.844
39913,33.792,-24.728,12.323,34.007,33.354,172,148,338.87,13.765,13.888
39914,33.464,-25.358,12.358,36.751,37.851,172,148,338.87,13.743,13.658
39915,33.946,-25.979,12.347,39.198,40.183,172,149,340.17,13.775,13.774
39916,33.591,-26.598,12.382,42.63,45.234,172,150,346.9,13.752,13.441
39917,34.019,-27.236,12.375,26.457,31.158,172,150,346.9,13.78,12.776
39918,33.685,-27.844,12.409,24.941,14.079,172,151,349.91,13.758,14.141
39919,34.074,-28.507,12.406,39.267,32.478,172,152,342.5,13.784,14.954
39920,33.697,-29.115,12.443,40.95,32.5,172,153,334.4,13.759,15.171
39921,34.065,-29.811,12.441,52.791,46.362,172,153,334.4,13.783,15.869
39922,33.653,-30.373,12.478,55.967,56.525,171,154,331.6,13.756,14.835
39923,34.118,-31.069,12.471,35.932,35.678,172,155,339.1,13.787,13.959
39924,33.748,-31.624,12.504,38.044,39.715,171,155,340.0,13.762,13.648
39925,34.022,-32.452,12.512,24.951,26.457,171,156,340.99,13.781,13.334
39926,34.655,-32.727,12.488,34.39,32.772,172,157,345.31,13.822,14.122
39927,35.018,-33.545,12.492,29.572,27.364,172,158,343.1,13.847,13.971
39928,34.765,-34.088,12.519,30.252,29.298,172,158,343.1,13.83,13.853
39929,35.357,-34.807,12.51,32.497,31.791,173,159,340.5,13.869,13.921
39930,34.936,-35.368,12.547,32.367,30.907,172,160,341.96,13.841,14.023
39931,35.267,-36.089,12.55,47.789,47.378,172,160,341.96,13.863,14.653
39932,34.776,-36.636,12.588,49.357,51.848,172,161,330.27,13.831,13.885
39933,35.181,-37.338,12.587,51.993,54.491,172,162,331.23,13.858,14.008
39934,34.847,-37.888,12.616,49.714,50.754,172,162,331.23,13.835,14.402
39935,35.277,-38.596,12.614,45.631,46.665,172,163,335.24,13.864,14.2
39936,34.804,-39.157,12.65,46.595,48.984,171,163,336.17,13.832,13.849
39937,34.548,38.946,11.611,46.076,38.959,172,75,328.11,13.816,14.556
39938,34.938,38.327,11.593,49.281,44.97,172,75,328.11,13.841,13.984
39939,34.409,37.52,11.615,48.943,44.597,171,76,324.55,13.806,13.972
39940,34.815,36.894,11.595,50.142,46.506,172,76,325.07,13.833,13.798
39941,34.254,36.086,11.62,44.074,40.489,171,77,325.01,13.796,13.62
39942,34.634,35.47,11.601,43.919,40.221,172,78,327.96,13.821,13.638
39943,34.049,34.657,11.628,42.644,38.916,171,78,327.09,13.782,13.606
39944,34.448,34.043,11.608,42.91,39.313,172,79,328.42,13.809,13.574
39945,33.93,33.221,11.634,35.983,32.394,171,80,329.67,13.774,13.421
39946,34.388,32.615,11.612,35.5,31.451,172,80,329.55,13.805,13.494
39947,33.921,31.782,11.636,41.077,37.026,171,81,329.94,13.774,13.613
39948,34.379,31.178,11.613,42.279,39.047,172,82,327.5,13.804,13.437
39949,33.925,30.335,11.636,39.065,35.805,172,83,331.12,13.774,13.378
39950,34.392,29.743,11.612,44.405,43.895,172,83,331.12,13.805,12.71
39951,33.928,28.898,11.637,30.457,30.842,172,84,333.24,13.774,12.594
39952,34.381,28.322,11.614,27.517,26.259,172,85,333.66,13.804,12.882
39953,33.878,27.46,11.643,39.758,38.081,172,85,333.66,13.771,12.986
39954,34.301,26.891,11.622,34.081,28.045,172,86,331.54,13.799,13.768
39955,33.711,26.019,11.655,37.099,31.276,172,87,334.06,13.76,13.816
39956,34.097,25.456,11.636,38.356,33.567,172,87,334.06,13.786,13.641
39957,33.52,24.577,11.669,35.137,30.102,171,88,334.05,13.747,13.597
39958,33.972,24.013,11.647,34.897,29.589,172,89,335.32,13.777,13.637
39959,33.443,23.129,11.679,28.929,22.998,171,90,335.32,13.742,13.563
39960,33.895,22.569,11.657,33.654,31.793,172,90,335.4,13.772,12.949
39961,33.469,21.7,11.682,45.193,43.142,172,91,330.08,13.744,13.033
39962,33.98,21.218,11.653,56.165,58.093,172,92,330.2,13.777,11.494
39963,33.605,20.38,11.675,37.546,40.834,172,92,330.2,13.753,11.744
39964,34.101,19.911,11.648,26.955,26.248,172,93,339.41,13.786,12.732
39965,34.096,19.068,11.655,6.859,7.967,172,94,344.24,13.785,12.844
39966,33.533,18.652,11.692,13.03,1.399,172,94,344.24,13.748,13.324
39967,33.908,17.756,11.679,22.968,18.355,172,95,341.31,13.773,13.22
39968,33.374,17.243,11.713,24.356,19.357,172,96,338.4,13.737,13.288
39969,33.817,16.343,11.691,50.365,48.048,172,97,329.64,13.767,13.057
39970,33.292,15.885,11.722,54.175,51.228,172,97,329.64,13.732,13.307
39971,33.696,15.065,11.699,52.703,49.628,172,98,324.09,13.759,13.32
39972,33.116,14.626,11.733,52.612,49.531,172,98,324.09,13.72,13.314
39973,33.533,13.795,11.711,44.741,41.046,172,99,327.38,13.748,13.373
39974,33.025,13.361,11.741,57.416,52.185,172,100,320.46,13.714,14.183
39975,33.494,12.553,11.716,57.861,52.643,172,100,320.46,13.745,14.185
39976,32.983,12.157,11.746,54.637,49.724,172,101,325.02,13.711,13.955
39977,33.462,11.362,11.72,53.774,48.748,172,102,324.03,13.743,13.955
39978,32.97,10.968,11.75,57.311,51.931,172,102,324.03,13.71,14.194
39979,32.973,10.18,11.752,53.217,47.374,172,103,318.41,13.711,14.181
39980,33.48,9.786,11.723,53.589,47.998,173,103,320.08,13.744,14.11
39981,33.01,8.996,11.754,51.857,46.03,172,104,319.52,13.713,14.108
39982,33.514,8.607,11.725,51.667,45.682,173,104,319.71,13.747,14.146
39983,33.066,7.805,11.757,48.002,41.502,172,105,323.19,13.717,14.144
39984,33.582,7.4,11.728,47.304,39.969,173,106,318.77,13.751,14.336
39985,33.595,6.646,11.73,58.634,52.725,173,106,318.77,13.752,14.364
39986,33.091,6.311,11.762,61.372,55.248,172,107,316.06,13.718,14.561
39987,33.557,5.645,11.735,62.185,56.126,173,108,316.98,13.749,14.566
39988,33.068,5.28,11.768,47.891,42.911,172,108,315.85,13.717,13.676
39989,33.11,4.536,11.77,46.748,41.585,173,109,321.69,13.72,13.688
39990,33.645,4.205,11.737,45.806,39.741,173,109,321.69,13.755,13.904
39991,33.684,3.471,11.74,47.604,41.756,174,110,318.75,13.758,13.889
39992,33.19,3.071,11.775,47.703,41.818,173,111,318.52,13.725,13.894
39993,33.645,2.405,11.75,49.162,43.446,174,111,317.91,13.755,13.88
39994,33.154,2.089,11.783,65.579,58.853,173,112,316.16,13.723,14.933
39995,33.159,1.493,11.786,57.111,49.302,173,112,316.16,13.723,14.844
39996,33.638,1.175,11.756,59.829,53.877,174,113,320.61,13.755,14.319
39997,33.632,0.536,11.761,47.003,39.324,174,114,326.63,13.754,14.321
39998,33.144,0.201,11.797,52.511,44.581,173,114,328.24,13.722,14.629
39999,33.121,-0.48,11.806,48.825,40.279,173,115,325.86,13.72,14.614
40000,33.595,-0.849,11.778,48.521,39.551,174,116,324.68,13.752,14.711
40001,33.201,-1.46,11.81,61.524,54.398,173,116,325.18,13.726,14.781
40002,33.708,-1.805,11.779,59.479,49.926,174,117,319.43,13.759,15.478
40003,33.308,-2.456,11.814,42.558,30.753,174,118,323.16,13.733,15.192
40004,33.777,-2.873,11.789,40.157,31.087,174,118,323.16,13.764,14.311
40005,33.348,-3.589,11.83,30.894,19.666,174,119,332.23,13.736,14.273
40006,33.832,-3.99,11.803,30.422,19.916,174,120,335.37,13.768,14.114
40007,33.433,-4.743,11.846,24.197,13.37,174,121,336.33,13.741,14.093
40008,33.965,-5.138,11.817,22.41,11.167,175,122,337.03,13.777,13.968
40009,33.645,-5.886,11.855,23.955,16.732,174,123,337.8,13.755,13.959
40010,34.203,-6.271,11.825,18.001,10.139,175,123,337.76,13.793,13.633
40011,33.833,-7.021,11.868,20.114,15.186,174,125,338.54,13.768,13.621
40012,34.303,-7.418,11.844,16.769,11.819,175,125,338.6,13.799,13.462
40013,33.881,-8.183,11.892,17.934,14.17,174,126,339.44,13.771,13.456
40014,34.379,-8.575,11.867,22.306,18.301,175,127,338.7,13.804,13.669
40015,33.971,-9.339,11.914,24.824,22.1,174,128,338.95,13.777,13.667
40016,34.447,-9.726,11.891,18.762,16.752,175,129,341.25,13.809,13.376
40017,34.075,-10.487,11.935,21.632,20.777,174,130,340.22,13.784,13.368
40018,34.585,-10.883,11.91,11.798,14.248,175,130,340.77,13.818,12.892
40019,34.258,-11.634,11.952,21.295,24.804,174,131,340.8,13.796,12.82
40020,34.751,-12.047,11.928,11.249,20.117,175,132,338.58,13.829,12.262
40021,34.358,-12.719,11.974,39.365,45.753,174,133,335.11,13.803,11.834
40022,34.762,-13.078,11.956,36.836,43.855,175,133,337.68,13.83,11.717
40023,34.349,-13.717,12.003,33.915,41.14,174,134,339.06,13.802,11.784
40024,34.843,-14.049,11.979,48.268,51.913,175,134,340.42,13.835,12.814
40025,34.531,-14.754,12.02,24.901,28.547,174,135,340.78,13.814,12.831
40026,35.046,-15.112,11.996,24.349,28.207,175,136,342.56,13.849,12.797
40027,35.079,-15.899,12.014,19.789,23.727,175,137,341.01,13.851,12.797
40028,34.601,-16.345,12.056,17.924,19.265,174,137,343.26,13.819,13.096
40029,34.632,-17.167,12.076,21.484,23.262,174,138,341.73,13.821,13.111
40030,35.152,-17.513,12.052,28.134,28.16,175,139,341.23,13.856,13.509
40031,35.241,-18.312,12.068,26.407,26.242,175,140,341.36,13.862,13.491
40032,34.809,-18.777,12.107,28.271,30.262,174,140,342.06,13.833,13.202
40033,35.23,-19.517,12.101,23.153,24.869,175,141,340.93,13.861,13.167
40034,34.715,-19.984,12.145,23.482,25.709,174,142,340.14,13.827,13.104
40035,34.981,-20.701,12.148,29.334,31.809,174,143,338.56,13.844,13.151
40036,34.405,-21.155,12.194,30.414,33.985,173,143,339.86,13.806,12.941
40037,34.374,-21.945,12.217,30.065,33.688,173,144,340.51,13.804,12.939
40038,34.889,-22.286,12.196,21.416,28.784,174,145,340.93,13.838,12.272
40039,34.978,-23.097,12.212,30.653,37.084,174,146,338.47,13.844,12.272
40040,34.561,-23.585,12.249,22.843,25.461,173,146,339.15,13.816,13.071
40041,35.065,-24.329,12.241,28.963,31.674,174,147,340.08,13.85,13.142
40042,34.684,-24.839,12.276,29.767,33.012,173,148,340.54,13.824,13.052
40043,35.183,-25.585,12.268,26.794,30.132,174,149,339.58,13.858,13.016
40044,34.773,-26.096,12.304,33.745,40.219,173,149,339.57,13.831,12.239
40045,35.239,-26.84,12.299,30.943,37.712,174,150,341.95,13.862,12.231
40046,34.84,-27.362,12.334,26.211,31.263,173,151,346.43,13.835,12.708
40047,35.288,-28.119,12.33,25.652,30.786,173,151,346.43,13.865,12.702
40048,34.857,-28.659,12.368,21.412,21.77,173,152,343.1,13.836,13.352
40049,35.309,-29.411,12.365,28.722,29.688,173,153,338.86,13.866,13.489
40050,34.898,-29.958,12.401,30.556,33.46,173,154,339.04,13.839,13.191
40051,35.408,-30.698,12.394,35.592,38.472,173,154,339.04,13.873,13.289
40052,35.042,-31.247,12.428,33.672,35.142,173,155,340.74,13.848,13.559
40053,35.309,-32.078,12.437,32.093,33.583,173,156,341.25,13.866,13.519
40054,35.93,-32.343,12.413,30.77,32.784,174,156,340.5,13.908,13.392
40055,36.288,-33.148,12.418,28.444,30.51,174,157,339.91,13.931,13.338
40056,36.034,-33.698,12.446,26.817,27.46,173,158,340.56,13.914,13.514
40057,36.594,-34.393,12.438,36.983,37.957,174,159,335.68,13.952,13.806
40058,36.169,-34.96,12.475,35.893,33.722,173,159,340.5,13.924,14.295
40059,36.474,-35.657,12.48,51.437,50.354,174,160,336.22,13.944,15.045
40060,35.993,-36.226,12.519,51.395,49.923,173,161,332.96,13.912,15.128
40061,36.393,-36.921,12.518,48.984,47.425,173,161,332.96,13.939,14.985
40062,36.075,-37.483,12.548,52.883,54.75,173,162,333.71,13.917,14.304
40063,36.495,-38.171,12.547,43.952,45.904,173,162,333.71,13.945,13.871
40064,36.029,-38.735,12.584,43.829,45.628,173,163,334.98,13.914,13.915
40065,35.87,38.497,11.55,47.203,44.25,173,75,325.39,13.904,13.549
40066,36.269,37.874,11.53,46.248,42.717,173,76,325.15,13.93,13.681
40067,35.743,37.078,11.552,50.137,46.517,173,76,325.15,13.895,13.797
40068,36.148,36.462,11.531,49.593,45.623,173,77,325.97,13.922,13.878
40069,35.601,35.662,11.555,44.336,40.339,173,78,328.99,13.886,13.728
40070,35.989,35.057,11.535,44.226,40.135,173,78,328.99,13.912,13.742
40071,35.422,34.251,11.561,43.651,39.516,173,79,326.88,13.874,13.728
40072,35.829,33.65,11.541,42.452,37.438,173,79,326.88,13.901,13.896
40073,35.315,32.836,11.566,37.537,32.302,173,80,328.5,13.867,13.781
40074,35.771,32.238,11.543,40.466,37.632,173,81,328.79,13.897,13.324
40075,35.303,31.412,11.566,41.812,38.923,173,82,326.32,13.866,13.349
40076,35.764,30.817,11.542,39.953,35.704,173,82,326.32,13.897,13.624
40077,35.306,29.991,11.565,49.4,45.299,173,83,328.32,13.866,13.824
40078,35.775,29.407,11.54,48.349,43.501,174,83,327.05,13.897,13.997
40079,35.314,28.585,11.564,32.657,27.003,173,84,334.5,13.867,13.676
40080,35.761,28.001,11.542,38.078,36.569,174,85,334.36,13.896,12.946
40081,35.251,27.168,11.57,29.025,27.937,173,86,334.2,13.863,12.844
40082,35.681,26.596,11.549,25.671,21.971,174,86,335.76,13.891,13.209
40083,35.117,25.755,11.581,36.963,33.506,173,87,332.12,13.853,13.338
40084,35.519,25.189,11.561,36.283,32.377,174,88,332.35,13.88,13.413
40085,34.952,24.327,11.593,33.234,29.161,173,89,334.81,13.842,13.379
40086,35.408,23.769,11.571,31.86,26.324,174,89,333.98,13.873,13.594
40087,34.879,22.895,11.602,37.241,32.106,173,90,331.18,13.838,13.658
40088,35.33,22.344,11.579,37.612,32.78,174,91,327.39,13.867,13.601
40089,34.854,21.534,11.604,64.953,61.288,173,91,327.07,13.836,14.0
40090,35.341,21.011,11.578,58.556,50.728,174,92,322.79,13.868,15.212
40091,34.962,20.226,11.599,46.219,37.283,173,92,327.39,13.843,14.814
40092,35.423,19.662,11.579,50.544,38.983,174,93,334.82,13.874,15.769
40093,34.967,18.937,11.609,40.845,30.384,173,94,345.24,13.843,15.2
40094,35.352,18.349,11.594,32.886,26.208,174,95,334.95,13.869,13.769
40095,34.853,17.586,11.627,25.768,18.803,173,96,339.06,13.836,13.568
40096,35.27,16.924,11.606,34.047,32.151,174,96,340.44,13.864,12.896
40097,34.764,16.196,11.637,51.423,48.219,173,97,329.49,13.83,13.363
